degree,section,course_code,course_name
Bachelor of Arts majoring in Anthropology,Common core,POLI1007,Introduction to International Development
Bachelor of Arts majoring in Anthropology,Common core,SOCI1007,Professional Pathways and Destinations 1
Bachelor of Arts majoring in Anthropology,Common core,SOCI2019,Professional Pathways and Destinations 2
Bachelor of Arts majoring in Anthropology,Common core,SOCI3903,Internship: Society and Culture
Bachelor of Arts majoring in Anthropology,Common core,AUXX1011,Elective 1
Bachelor of Arts majoring in Anthropology,Common core,AUXX1012,Elective 2
Bachelor of Arts majoring in Anthropology,Common core,ABORBARTS,Aboriginal Studies
Bachelor of Arts majoring in Anthropology,Common core,ARCYBARTS,Archaeology and Classical Studies
Bachelor of Arts majoring in Anthropology,Common core,ARTHBARTS,Art History and Visual Culture
Bachelor of Arts majoring in Anthropology,Common core,CREWBARTS,Creative Writing
Bachelor of Arts majoring in Anthropology,Common core,ENGLBARTS,English Literature
Bachelor of Arts majoring in Anthropology,Common core,ENVMBARTS,Environmental Management
Bachelor of Arts majoring in Anthropology,Common core,FRENBARTS,French Studies
Bachelor of Arts majoring in Anthropology,Common core,GEOGBARTS,Geography
Bachelor of Arts majoring in Anthropology,Common core,GERMBARTS,German Studies
Bachelor of Arts majoring in Anthropology,Common core,CHINBARTS,Chinese Studies
Bachelor of Arts majoring in Anthropology,Common core,CULTBARTS,Cultural Studies
Bachelor of Arts majoring in Anthropology,Common core,GENDBARTS,Gender and Sexuality Studies
Bachelor of Arts majoring in Anthropology,Common core,HISTBARTS,History
Bachelor of Arts majoring in Anthropology,Common core,INTDBARTS,International Development
Bachelor of Arts majoring in Anthropology,Common core,INTSBARTS,International Security
Bachelor of Arts majoring in Anthropology,Common core,ITALBARTS,Italian Studies
Bachelor of Arts majoring in Anthropology,Common core,JAPNBARTS,Japanese Studies
Bachelor of Arts majoring in Anthropology,Common core,LINGBARTS,Linguistics and Applied Linguistics
Bachelor of Arts majoring in Anthropology,Common core,PHILBARTS,Philosophy
Bachelor of Arts majoring in Anthropology,Common core,POLIBARTS,Politics
Bachelor of Arts majoring in Anthropology,Common core,POPUBARTS,Population and Migration Studies
Bachelor of Arts majoring in Anthropology,Common core,SCRNBARTS,Screen Studies
Bachelor of Arts majoring in Anthropology,Common core,SOCIBARTS,Sociology
Bachelor of Arts majoring in Anthropology,Common core,SPANBARTS,Spanish Studies
Bachelor of Arts majoring in Anthropology,Common core,SOCRBARTS,Social Research and Policy Analysis
Bachelor of Arts majoring in Anthropology,Common core,KAURBARTS,Kaurna Languages
Bachelor of Arts majoring in Anthropology,Year 2 selectives,ANTH2004,Anthropology of Violence and Crime
Bachelor of Arts majoring in Anthropology,Year 2 selectives,ANTH2006,Identity and Discrimination
Bachelor of Arts majoring in Anthropology,Year 2 selectives,ANTH2007,"Subculture to Pop Culture: Fans, Fashion & Music"
Bachelor of Arts majoring in Anthropology,Year 2 selectives,ANTH2008,"Life, Death and Culture"
Bachelor of Arts majoring in Anthropology,Year 2 selectives,POLI2004,"Empowerment, Gender and Community Development"
Bachelor of Arts majoring in Anthropology,Year 2 selectives,POLI2006,"Humanitarian Emergencies, Aid and Action"
Bachelor of Arts majoring in Anthropology,Year 3 selectives,ANTH3001,"Anthropology of Emotion, Mind and Person"
Bachelor of Arts majoring in Anthropology,Year 3 selectives,ANTH3002,Anthropology of Health and Medicine
Bachelor of Arts majoring in Anthropology,Year 3 selectives,SOCI3006,Qualitative Research Methods in Social Sciences
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,COREX001,An Ethically Rich Life
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,COREX006,"Ways of Being, Ways of Seeing"
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ARCY1000,Time Travellers: An Introduction to Archaeology
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ARCY1001,World of the Ancient Greeks and Romans
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ARCY2001,Alexander the Great and his Globalised World
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ARCY2002,"Heroes, Gods and Monsters: Greek and Egyptian mythology"
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ARCY2003,From Bones to Holograms: Laboratory Techniques for Archaeology
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ARCY3001,Democracy and its Enemies: Politics in Greece and Rome
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ARCY3002,Contemporary Issues in Archaeology
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ARCY3003,Archaeological Field Methods
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,SOCI1007,Professional Pathways and Destinations 1
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,SOCI2019,Professional Pathways and Destinations 2
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,SOCI3903,Internship: Society and Culture
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,AUXX1011,Elective 1
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,AUXX1012,Elective 2
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ABORBARTS,Aboriginal Studies
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ANTHBARTS,Anthropology
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ARTHBARTS,Art History and Visual Culture
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,CREWBARTS,Creative Writing
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ENGLBARTS,English Literature
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ENVMBARTS,Environmental Management
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,FRENBARTS,French Studies
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,GEOGBARTS,Geography
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,GERMBARTS,German Studies
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,CHINBARTS,Chinese Studies
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,CULTBARTS,Cultural Studies
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,GENDBARTS,Gender and Sexuality Studies
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,HISTBARTS,History
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,INTDBARTS,International Development
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,INTSBARTS,International Security
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,ITALBARTS,Italian Studies
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,JAPNBARTS,Japanese Studies
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,LINGBARTS,Linguistics and Applied Linguistics
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,PHILBARTS,Philosophy
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,POLIBARTS,Politics
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,POPUBARTS,Population and Migration Studies
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,SCRNBARTS,Screen Studies
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,SOCIBARTS,Sociology
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,SPANBARTS,Spanish Studies
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,SOCRBARTS,Social Research and Policy Analysis
Bachelor of Arts majoring in Archaeology and Classical Studies,Common core,KAURBARTS,Kaurna Languages
Bachelor of Arts majoring in Art History and Visual Culture,Common core,COREX001,An Ethically Rich Life
Bachelor of Arts majoring in Art History and Visual Culture,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Arts majoring in Art History and Visual Culture,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Arts majoring in Art History and Visual Culture,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Arts majoring in Art History and Visual Culture,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
Bachelor of Arts majoring in Art History and Visual Culture,Common core,COREX006,"Ways of Being, Ways of Seeing"
Bachelor of Arts majoring in Art History and Visual Culture,Common core,HIST1002,Art and Power
Bachelor of Arts majoring in Art History and Visual Culture,Common core,HIST2005,Reframing the Renaissance
Bachelor of Arts majoring in Art History and Visual Culture,Common core,HIST3004,Baroque to Neo-Baroque
Bachelor of Arts majoring in Art History and Visual Culture,Common core,MDIA1011,Global Art Cinemas
Bachelor of Arts majoring in Art History and Visual Culture,Common core,MDIA2018,Screening Gender and Sexuality
Bachelor of Arts majoring in Art History and Visual Culture,Common core,VISU2003,Drawing and Printmaking in Theory and Practice
Bachelor of Arts majoring in Art History and Visual Culture,Common core,VISU3004,Tradition and Transformation in Contemporary Art
Bachelor of Arts majoring in Art History and Visual Culture,Common core,WRIT3000,Creative Nonfiction: Theory and Practice
Bachelor of Arts majoring in Art History and Visual Culture,Common core,SOCI1007,Professional Pathways and Destinations 1
Bachelor of Arts majoring in Art History and Visual Culture,Common core,SOCI2019,Professional Pathways and Destinations 2
Bachelor of Arts majoring in Art History and Visual Culture,Common core,SOCI3903,Internship: Society and Culture
Bachelor of Arts majoring in Art History and Visual Culture,Common core,AUXX1011,Elective 1
Bachelor of Arts majoring in Art History and Visual Culture,Common core,AUXX1012,Elective 2
Bachelor of Arts majoring in Art History and Visual Culture,Common core,ABORBARTS,Aboriginal Studies
Bachelor of Arts majoring in Art History and Visual Culture,Common core,ANTHBARTS,Anthropology
Bachelor of Arts majoring in Art History and Visual Culture,Common core,ARCYBARTS,Archaeology and Classical Studies
Bachelor of Arts majoring in Art History and Visual Culture,Common core,CREWBARTS,Creative Writing
Bachelor of Arts majoring in Art History and Visual Culture,Common core,ENGLBARTS,English Literature
Bachelor of Arts majoring in Art History and Visual Culture,Common core,ENVMBARTS,Environmental Management
Bachelor of Arts majoring in Art History and Visual Culture,Common core,FRENBARTS,French Studies
Bachelor of Arts majoring in Art History and Visual Culture,Common core,GEOGBARTS,Geography
Bachelor of Arts majoring in Art History and Visual Culture,Common core,GERMBARTS,German Studies
Bachelor of Arts majoring in Art History and Visual Culture,Common core,CHINBARTS,Chinese Studies
Bachelor of Arts majoring in Art History and Visual Culture,Common core,CULTBARTS,Cultural Studies
Bachelor of Arts majoring in Art History and Visual Culture,Common core,GENDBARTS,Gender and Sexuality Studies
Bachelor of Arts majoring in Art History and Visual Culture,Common core,HISTBARTS,History
Bachelor of Arts majoring in Art History and Visual Culture,Common core,INTDBARTS,International Development
Bachelor of Arts majoring in Art History and Visual Culture,Common core,INTSBARTS,International Security
Bachelor of Arts majoring in Art History and Visual Culture,Common core,ITALBARTS,Italian Studies
Bachelor of Arts majoring in Art History and Visual Culture,Common core,JAPNBARTS,Japanese Studies
Bachelor of Arts majoring in Art History and Visual Culture,Common core,LINGBARTS,Linguistics and Applied Linguistics
Bachelor of Arts majoring in Art History and Visual Culture,Common core,PHILBARTS,Philosophy
Bachelor of Arts majoring in Art History and Visual Culture,Common core,POLIBARTS,Politics
Bachelor of Arts majoring in Art History and Visual Culture,Common core,POPUBARTS,Population and Migration Studies
Bachelor of Arts majoring in Art History and Visual Culture,Common core,SCRNBARTS,Screen Studies
Bachelor of Arts majoring in Art History and Visual Culture,Common core,SOCIBARTS,Sociology
Bachelor of Arts majoring in Art History and Visual Culture,Common core,SPANBARTS,Spanish Studies
Bachelor of Arts majoring in Art History and Visual Culture,Common core,SOCRBARTS,Social Research and Policy Analysis
Bachelor of Arts majoring in Art History and Visual Culture,Common core,KAURBARTS,Kaurna Languages
Bachelor of Arts majoring in Chinese Studies,Common core,COREX001,An Ethically Rich Life
Bachelor of Arts majoring in Chinese Studies,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Arts majoring in Chinese Studies,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Arts majoring in Chinese Studies,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Arts majoring in Chinese Studies,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
Bachelor of Arts majoring in Chinese Studies,Common core,COREX006,"Ways of Being, Ways of Seeing"
Bachelor of Arts majoring in Chinese Studies,Common core,SOCI1007,Professional Pathways and Destinations 1
Bachelor of Arts majoring in Chinese Studies,Common core,SOCI2019,Professional Pathways and Destinations 2
Bachelor of Arts majoring in Chinese Studies,Common core,SOCI3903,Internship: Society and Culture
Bachelor of Arts majoring in Chinese Studies,Common core,AUXX1011,Elective 1
Bachelor of Arts majoring in Chinese Studies,Common core,AUXX1012,Elective 2
Bachelor of Arts majoring in Chinese Studies,Common core,LANG1101,Chinese IA
Bachelor of Arts majoring in Chinese Studies,Common core,LANG1102,Chinese IB
Bachelor of Arts majoring in Chinese Studies,Common core,LANG1103,Chinese IIA
Bachelor of Arts majoring in Chinese Studies,Common core,LANG1104,Chinese IIB
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2101,Chinese IIIA
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2102,Chinese IIIB
Bachelor of Arts majoring in Chinese Studies,Common core,POLI3011,Asia Beyond Climate Change
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2003,"China Today: Ideology, Party & Society"
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2008,Ten Things You Should Know About China
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2002,Asia: Cultures & Identities
Bachelor of Arts majoring in Chinese Studies,Common core,LANG1002,Asia and the World
Bachelor of Arts majoring in Chinese Studies,Common core,LANG1003,Introduction to Asian Cultures
Bachelor of Arts majoring in Chinese Studies,Common core,LANG1002,Asia and the World
Bachelor of Arts majoring in Chinese Studies,Common core,LANG1003,Introduction to Asian Cultures
Bachelor of Arts majoring in Chinese Studies,Common core,LANG1103,Chinese IIA
Bachelor of Arts majoring in Chinese Studies,Common core,LANG1104,Chinese IIB
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2101,Chinese IIIA
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2102,Chinese IIIB
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2107,Translation for Chinese Speakers: Chinese-English
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2108,English-Chinese Translation for Chinese Speakers
Bachelor of Arts majoring in Chinese Studies,Common core,POLI3011,Asia Beyond Climate Change
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2003,"China Today: Ideology, Party & Society"
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2008,Ten Things You Should Know About China
Bachelor of Arts majoring in Chinese Studies,Common core,LANG1002,Asia and the World
Bachelor of Arts majoring in Chinese Studies,Common core,LANG1003,Introduction to Asian Cultures
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2107,Translation for Chinese Speakers: Chinese-English
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2108,English-Chinese Translation for Chinese Speakers
Bachelor of Arts majoring in Chinese Studies,Common core,LANG3103,Understanding Chinese for Chinese Speakers
Bachelor of Arts majoring in Chinese Studies,Common core,LANG3104,Issues in Chinese Culture for Chinese Speakers
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2002,Asia: Cultures & Identities
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2003,"China Today: Ideology, Party & Society"
Bachelor of Arts majoring in Chinese Studies,Common core,LANG2008,Ten Things You Should Know About China
Bachelor of Arts majoring in Chinese Studies,Common core,ABORBARTS,Aboriginal Studies
Bachelor of Arts majoring in Chinese Studies,Common core,ANTHBARTS,Anthropology
Bachelor of Arts majoring in Chinese Studies,Common core,ARCYBARTS,Archaeology and Classical Studies
Bachelor of Arts majoring in Chinese Studies,Common core,ARTHBARTS,Art History and Visual Culture
Bachelor of Arts majoring in Chinese Studies,Common core,CREWBARTS,Creative Writing
Bachelor of Arts majoring in Chinese Studies,Common core,ENGLBARTS,English Literature
Bachelor of Arts majoring in Chinese Studies,Common core,ENVMBARTS,Environmental Management
Bachelor of Arts majoring in Chinese Studies,Common core,FRENBARTS,French Studies
Bachelor of Arts majoring in Chinese Studies,Common core,GEOGBARTS,Geography
Bachelor of Arts majoring in Chinese Studies,Common core,GERMBARTS,German Studies
Bachelor of Arts majoring in Chinese Studies,Common core,CULTBARTS,Cultural Studies
Bachelor of Arts majoring in Chinese Studies,Common core,GENDBARTS,Gender and Sexuality Studies
Bachelor of Arts majoring in Chinese Studies,Common core,HISTBARTS,History
Bachelor of Arts majoring in Chinese Studies,Common core,INTDBARTS,International Development
Bachelor of Arts majoring in Chinese Studies,Common core,INTSBARTS,International Security
Bachelor of Arts majoring in Chinese Studies,Common core,ITALBARTS,Italian Studies
Bachelor of Arts majoring in Chinese Studies,Common core,JAPNBARTS,Japanese Studies
Bachelor of Arts majoring in Chinese Studies,Common core,LINGBARTS,Linguistics and Applied Linguistics
Bachelor of Arts majoring in Chinese Studies,Common core,PHILBARTS,Philosophy
Bachelor of Arts majoring in Chinese Studies,Common core,POLIBARTS,Politics
Bachelor of Arts majoring in Chinese Studies,Common core,POPUBARTS,Population and Migration Studies
Bachelor of Arts majoring in Chinese Studies,Common core,SCRNBARTS,Screen Studies
Bachelor of Arts majoring in Chinese Studies,Common core,SOCIBARTS,Sociology
Bachelor of Arts majoring in Chinese Studies,Common core,SPANBARTS,Spanish Studies
Bachelor of Arts majoring in Chinese Studies,Common core,SOCRBARTS,Social Research and Policy Analysis
Bachelor of Arts majoring in Chinese Studies,Common core,KAURBARTS,Kaurna Languages
Bachelor of Arts majoring in Creative Writing,Common core,COREX001,An Ethically Rich Life
Bachelor of Arts majoring in Creative Writing,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Arts majoring in Creative Writing,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Arts majoring in Creative Writing,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Arts majoring in Creative Writing,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
Bachelor of Arts majoring in Creative Writing,Common core,COREX006,"Ways of Being, Ways of Seeing"
Bachelor of Arts majoring in Creative Writing,Common core,WRIT1000,"Creative Writing Essentials 1: Prose, Poetry, Performance"
Bachelor of Arts majoring in Creative Writing,Common core,WRIT1001,Writing Life: From Concept to Practice
Bachelor of Arts majoring in Creative Writing,Common core,WRIT2000,"Creative Writing Essentials 2: Narrative Theories, Forms and Approaches to Practice"
Bachelor of Arts majoring in Creative Writing,Common core,WRIT2001,Fiction: Theory and Practice
Bachelor of Arts majoring in Creative Writing,Common core,MDIA2016,Screenwriting: Theory and Practice
Bachelor of Arts majoring in Creative Writing,Common core,WRIT3000,Creative Nonfiction: Theory and Practice
Bachelor of Arts majoring in Creative Writing,Common core,WRIT3001,Experimental Forms: Theory and Practice
Bachelor of Arts majoring in Creative Writing,Common core,WRIT3004,Creative Writing Essentials 3: The Writer as Researcher
Bachelor of Arts majoring in Creative Writing,Common core,WRIT3005,Poetry: Theory and Practice
Bachelor of Arts majoring in Creative Writing,Common core,SOCI1007,Professional Pathways and Destinations 1
Bachelor of Arts majoring in Creative Writing,Common core,SOCI2019,Professional Pathways and Destinations 2
Bachelor of Arts majoring in Creative Writing,Common core,SOCI3903,Internship: Society and Culture
Bachelor of Arts majoring in Creative Writing,Common core,AUXX1011,Elective 1
Bachelor of Arts majoring in Creative Writing,Common core,AUXX1012,Elective 2
Bachelor of Arts majoring in Creative Writing,Common core,ABORBARTS,Aboriginal Studies
Bachelor of Arts majoring in Creative Writing,Common core,ANTHBARTS,Anthropology
Bachelor of Arts majoring in Creative Writing,Common core,ARCYBARTS,Archaeology and Classical Studies
Bachelor of Arts majoring in Creative Writing,Common core,ARTHBARTS,Art History and Visual Culture
Bachelor of Arts majoring in Creative Writing,Common core,ENGLBARTS,English Literature
Bachelor of Arts majoring in Creative Writing,Common core,ENVMBARTS,Environmental Management
Bachelor of Arts majoring in Creative Writing,Common core,FRENBARTS,French Studies
Bachelor of Arts majoring in Creative Writing,Common core,GEOGBARTS,Geography
Bachelor of Arts majoring in Creative Writing,Common core,GERMBARTS,German Studies
Bachelor of Arts majoring in Creative Writing,Common core,CHINBARTS,Chinese Studies
Bachelor of Arts majoring in Creative Writing,Common core,CULTBARTS,Cultural Studies
Bachelor of Arts majoring in Creative Writing,Common core,GENDBARTS,Gender and Sexuality Studies
Bachelor of Arts majoring in Creative Writing,Common core,HISTBARTS,History
Bachelor of Arts majoring in Creative Writing,Common core,INTDBARTS,International Development
Bachelor of Arts majoring in Creative Writing,Common core,INTSBARTS,International Security
Bachelor of Arts majoring in Creative Writing,Common core,ITALBARTS,Italian Studies
Bachelor of Arts majoring in Creative Writing,Common core,JAPNBARTS,Japanese Studies
Bachelor of Arts majoring in Creative Writing,Common core,LINGBARTS,Linguistics and Applied Linguistics
Bachelor of Arts majoring in Creative Writing,Common core,PHILBARTS,Philosophy
Bachelor of Arts majoring in Creative Writing,Common core,POLIBARTS,Politics
Bachelor of Arts majoring in Creative Writing,Common core,POPUBARTS,Population and Migration Studies
Bachelor of Arts majoring in Creative Writing,Common core,SCRNBARTS,Screen Studies
Bachelor of Arts majoring in Creative Writing,Common core,SOCIBARTS,Sociology
Bachelor of Arts majoring in Creative Writing,Common core,SPANBARTS,Spanish Studies
Bachelor of Arts majoring in Creative Writing,Common core,SOCRBARTS,Social Research and Policy Analysis
Bachelor of Arts majoring in Creative Writing,Common core,KAURBARTS,Kaurna Languages
Bachelor of Arts majoring in Cultural Studies,Common core,COREX001,An Ethically Rich Life
Bachelor of Arts majoring in Cultural Studies,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Arts majoring in Cultural Studies,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Arts majoring in Cultural Studies,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Arts majoring in Cultural Studies,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
Bachelor of Arts majoring in Cultural Studies,Common core,COREX006,"Ways of Being, Ways of Seeing"
Bachelor of Arts majoring in Cultural Studies,Common core,ANTH2000,Cultures of Everyday Life
