degree,section,course_code,course_name
Bachelor of Business (Financial Planning),Standard study plans,LAWS3007,UO Taxation Law 1
Bachelor of Business (Financial Planning),Standard study plans,BAFI3008,UO Applied Financial Planning
Bachelor of Business (Financial Planning),Standard study plans,BAFI3009,UO Estate Planning
Bachelor of Business (Financial Planning),Standard study plans,BAFI3011,UO Risk Management and Insurance
Bachelor of Business (Financial Planning),Standard study plans,-,
Bachelor of Business (Financial Planning),Program electives,SOCI3014,UO Critical Approaches to Online Learning
Bachelor of Business (Financial Planning),Program electives,AUXX1011,Elective 1
Bachelor of Business (Financial Planning),Program electives - Business,ACCT1005,UO Accounting for Business
Bachelor of Business (Financial Planning),Program electives - Business,ACCT1006,UO Financial Accounting 1
Bachelor of Business (Financial Planning),Program electives - Business,ACCT2003,UO Financial Accounting 2
Bachelor of Business (Financial Planning),Program electives - Business,ACCT2004,UO Management Accounting
Bachelor of Business (Financial Planning),Program electives - Business,ACCT3003,UO Auditing Theory and Practice
Bachelor of Business (Financial Planning),Program electives - Business,ACCT3004,UO Contemporary Issues in Accounting
Bachelor of Business (Financial Planning),Program electives - Business,ACCT3005,UO Financial Accounting 3
Bachelor of Business (Financial Planning),Program electives - Business,ACCT3006,UO Sustainability Accounting and Reporting
Bachelor of Business (Financial Planning),Program electives - Business,BAFI1003,UO Financial Markets and Institutions
Bachelor of Business (Financial Planning),Program electives - Business,BAFI1004,UO Personal Finance
Bachelor of Business (Financial Planning),Program electives - Business,BAFI2016,UO Introduction to Financial Planning
Bachelor of Business (Financial Planning),Program electives - Business,BAFI2025,UO Business Finance
Bachelor of Business (Financial Planning),Program electives - Business,BAFI3008,UO Applied Financial Planning
Bachelor of Business (Financial Planning),Program electives - Business,BAFI3009,UO Estate Planning
Bachelor of Business (Financial Planning),Program electives - Business,BAFI3010,UO Portfolio and Fund Management
Bachelor of Business (Financial Planning),Program electives - Business,BAFI3011,UO Risk Management and Insurance
Bachelor of Business (Financial Planning),Program electives - Business,BAFI3012,UO Superannuation
Bachelor of Business (Financial Planning),Program electives - Business,BAFI3013,UO International Currency and Banking Markets
Bachelor of Business (Financial Planning),Program electives - Business,BUSI1018,UO Business and Society
Bachelor of Business (Financial Planning),Program electives - Business,BUSI1019,UO Exploring Digital Technology in Business
Bachelor of Business (Financial Planning),Program electives - Business,BUSI1020,UO Introduction to Digital Disruption in Business
Bachelor of Business (Financial Planning),Program electives - Business,BUSI1022,UO Foundations of Business
Bachelor of Business (Financial Planning),Program electives - Business,BUSI1023,UO Introduction to Human Behaviour
Bachelor of Business (Financial Planning),Program electives - Business,BUSI1030,UO Career Development in Business
Bachelor of Business (Financial Planning),Program electives - Business,BUSI2014,UO Designing Digital Solutions
Bachelor of Business (Financial Planning),Program electives - Business,BUSI2016,Business International Study Tour
