degree,section,course_code,course_name
Bachelor of Exercise and Sport Science,Program electives - Rehabilitation Sciences,HLTH3004,Sports Nutrition
Bachelor of Exercise and Sport Science,Program electives - Rehabilitation Sciences,HLTH3006,Anthropometry and Body Image
Bachelor of Exercise and Sport Science,Program electives - Rehabilitation Sciences,HUMV3001,Human Movement Neuroscience
Bachelor of Exercise and Sport Science,Program electives - Rehabilitation Sciences,REHB3010,Pain Mechanisms and Management
Bachelor of Exercise and Sport Science,Program electives - Sports Coaching,HLTH1007,Principles of Teaching and Coaching
Bachelor of Exercise and Sport Science,Program electives - Sports Coaching,HLTH3004,Sports Nutrition
Bachelor of Exercise and Sport Science,Program electives - Sports Coaching,HLTH3006,Anthropometry and Body Image
Bachelor of Exercise and Sport Science,Program electives - Sports Coaching,SOCI3003,Performance Analysis and Player Monitoring
Bachelor of Exercise and Sport Science,Program electives,BUSI2013,Small Business for Professionals
Bachelor of Exercise and Sport Science,Program electives,HLTH3015,Cultural Experience in Health Science
Bachelor of Exercise and Sport Science,Program electives,EDUC4024,"Peers, Relationships and Health"
Bachelor of Exercise and Sport Science,Standard study plans,BIOL1006,Human Anatomy 100
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1011,"Foundations in Human Movement, Exercise and Sports Science"
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1003,Physical Activity and Health
Bachelor of Exercise and Sport Science,Standard study plans,BIOL1020,Physiology Essentials 100
Bachelor of Exercise and Sport Science,Standard study plans,PSIO3002,Group and Team Leadership
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1051,Functional Anatomy
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1016,Introduction to Evidence Based Practice and Research in Health Sciences
Bachelor of Exercise and Sport Science,Standard study plans,HUMV1001,Motor Development and Ageing
Bachelor of Exercise and Sport Science,Standard study plans,EDUC3050,Exercise Prescription and Delivery 1
Bachelor of Exercise and Sport Science,Standard study plans,HBIO1000,Exercise Physiology 1
Bachelor of Exercise and Sport Science,Standard study plans,HBIO2061,Motor Control and Learning
Bachelor of Exercise and Sport Science,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Exercise and Sport Science,Standard study plans,EDUC3051,Exercise Prescription and Delivery 2
Bachelor of Exercise and Sport Science,Standard study plans,HBIO2059,Exercise Physiology 2
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3005,"Health, Exercise and Sport Psychology"
Bachelor of Exercise and Sport Science,Standard study plans,HUMV2002,Biomechanics of Human Movement
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3012,Professional Practice in Exercise Science
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3011,Exercise and Sport Science Project Design
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3013,"Sociology of Health, Physical Activity and Sport"
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Common core,COREX001,An Ethically Rich Life
Bachelor of Human Movement majoring in Human Nutrition,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Human Movement majoring in Human Nutrition,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Human Movement majoring in Human Nutrition,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Human Movement majoring in Human Nutrition,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
Bachelor of Human Movement majoring in Human Nutrition,Common core,COREX006,"Ways of Being, Ways of Seeing"
Bachelor of Human Movement majoring in Human Nutrition,Program core,HBIO1000,Exercise Physiology 1
Bachelor of Human Movement majoring in Human Nutrition,Program core,HBIO1002,Human Anatomy and Physiology A
Bachelor of Human Movement majoring in Human Nutrition,Program core,HBIO1003,Human Anatomy and Physiology B
Bachelor of Human Movement majoring in Human Nutrition,Program core,HBIO2061,Motor Control and Learning
Bachelor of Human Movement majoring in Human Nutrition,Program core,HLTH1003,Physical Activity and Health
Bachelor of Human Movement majoring in Human Nutrition,Program core,HUMV1001,Motor Development and Ageing
Bachelor of Human Movement majoring in Human Nutrition,Program core,HUMV2002,Biomechanics of Human Movement
Bachelor of Human Movement majoring in Human Nutrition,Program core,PSIO3002,Group and Team Leadership
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO1002,Human Anatomy and Physiology A
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HLTH1003,Physical Activity and Health
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV1001,Motor Development and Ageing
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,CHEM1002,Chemistry 1A
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,BIOL1003,"Biology 1A: Molecules, Genes and Cells"
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO1003,Human Anatomy and Physiology B
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO1000,Exercise Physiology 1
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO2061,Motor Control and Learning
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV2002,Biomechanics of Human Movement
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2001,Lifespan Nutrition Physiology
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2002,Culinary Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV3900,Human Movement Practicum
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3002,Nutrition Assessment and Behaviour Change
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3003,Public Health and Community Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3001,Nutrition for Exercise and Performance
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,PSIO3002,Group and Team Leadership
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,CHEM1002,Chemistry 1A
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,BIOL1003,"Biology 1A: Molecules, Genes and Cells"
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2001,Lifespan Nutrition Physiology
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2002,Culinary Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3002,Nutrition Assessment and Behaviour Change
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3003,Public Health and Community Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3001,Nutrition for Exercise and Performance
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO1002,Human Anatomy and Physiology A
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HLTH1003,Physical Activity and Health
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV1001,Motor Development and Ageing
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,CHEM1002,Chemistry 1A
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,BIOL1003,"Biology 1A: Molecules, Genes and Cells"
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO1003,Human Anatomy and Physiology B
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO1000,Exercise Physiology 1
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO2061,Motor Control and Learning
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV2002,Biomechanics of Human Movement
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2001,Lifespan Nutrition Physiology
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2002,Culinary Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV3900,Human Movement Practicum
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3002,Nutrition Assessment and Behaviour Change
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3003,Public Health and Community Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3001,Nutrition for Exercise and Performance
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,PSIO3002,Group and Team Leadership
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV3900,Human Movement Practicum
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO1002,Human Anatomy and Physiology A
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HLTH1003,Physical Activity and Health
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV1001,Motor Development and Ageing
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,CHEM1002,Chemistry 1A
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,BIOL1003,"Biology 1A: Molecules, Genes and Cells"
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO1003,Human Anatomy and Physiology B
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO1000,Exercise Physiology 1
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO2061,Motor Control and Learning
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV2002,Biomechanics of Human Movement
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2001,Lifespan Nutrition Physiology
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2002,Culinary Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV3900,Human Movement Practicum
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3002,Nutrition Assessment and Behaviour Change
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3003,Public Health and Community Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3001,Nutrition for Exercise and Performance
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,PSIO3002,Group and Team Leadership
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Program electives: Secondary Health and Physical Education major,BIOL2065,Coastal Environments
Bachelor of Human Movement majoring in Human Nutrition,Program electives: Secondary Health and Physical Education major,SPOR3005,Leadership in Bush Environments
Bachelor of Human Movement majoring in Human Nutrition,Program electives: Secondary Health and Physical Education major,SPOR3006,Leadership in Aquatic Environments
Bachelor of Human Movement majoring in Human Nutrition,Program electives: Secondary Health and Physical Education major,SPOR3008,Outdoor Leadership for Country and Wellbeing
Bachelor of Human Movement majoring in Human Nutrition,Program electives: Secondary Health and Physical Education major,SPOR3009,Professional Practice in Outdoor Leadership
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO1002,Human Anatomy and Physiology A
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HLTH1003,Physical Activity and Health
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV1001,Motor Development and Ageing
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,CHEM1002,Chemistry 1A
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,BIOL1003,"Biology 1A: Molecules, Genes and Cells"
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO1003,Human Anatomy and Physiology B
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO1000,Exercise Physiology 1
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HBIO2061,Motor Control and Learning
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV2002,Biomechanics of Human Movement
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2001,Lifespan Nutrition Physiology
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR2002,Culinary Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,HUMV3900,Human Movement Practicum
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3002,Nutrition Assessment and Behaviour Change
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3003,Public Health and Community Nutrition
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,NUTR3001,Nutrition for Exercise and Performance
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,PSIO3002,Group and Team Leadership
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Human Nutrition,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Secondary Health and Physical Education,Common core,COREX001,An Ethically Rich Life
Bachelor of Human Movement majoring in Secondary Health and Physical Education,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Human Movement majoring in Secondary Health and Physical Education,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Human Movement majoring in Secondary Health and Physical Education,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Human Movement majoring in Secondary Health and Physical Education,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
