degree,section,course_code,course_name
Bachelor of Creative Arts majoring in Festivals,Common core,COREX001,An Ethically Rich Life
Bachelor of Creative Arts majoring in Festivals,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Creative Arts majoring in Festivals,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Creative Arts majoring in Festivals,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Creative Arts majoring in Festivals,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
Bachelor of Creative Arts majoring in Festivals,Common core,COREX006,"Ways of Being, Ways of Seeing"
Bachelor of Creative Arts majoring in Festivals,Program core,CREA1000,"Creative Worlds: Industries, Identities and Opportunities"
Bachelor of Creative Arts majoring in Festivals,Program core,CREA2001,Creative Solutions: Reimagining Projects
Bachelor of Creative Arts majoring in Festivals,Program core,HOSP1001,Foundations of Event Management
Bachelor of Creative Arts majoring in Festivals,Program core,HOSP2003,The Adelaide Festival Experience
Bachelor of Creative Arts majoring in Festivals,Program core,HOSP2004,Festivals Operations Management
Bachelor of Creative Arts majoring in Festivals,Program core,HOSP2005,"Creative Tourism: Food, Wine and Festivals"
Bachelor of Creative Arts majoring in Festivals,Program core,CREA3000,"Curation, Performance and Exhibition"
Bachelor of Creative Arts majoring in Festivals,Program core,HOSP3001,Introduction to Festivals
Bachelor of Creative Arts majoring in Festivals,Program core,HOSP3002,Eventful Cities and Event Leveraging
Bachelor of Creative Arts majoring in Festivals,Program core,SOCI3001,Film Festival Cultures
Bachelor of Creative Arts majoring in Festivals,Program core,CREA3901,Creative Arts Professional Experience
Bachelor of Creative Arts majoring in Festivals,Program core,COMIBCRAR,Comicbook Creation
Bachelor of Creative Arts majoring in Festivals,Program core,PERFBCRAR,Performing Arts
Bachelor of Creative Arts majoring in Festivals,Program core,CREIBCRAR,Creative Industries
Bachelor of Creative Arts majoring in Festivals,Program core,CREWBCRAR,Creative Writing
Bachelor of Creative Arts majoring in Festivals,Program core,DIGMBCRAR,Digital Media and Web Design
Bachelor of Creative Arts majoring in Festivals,Program core,GAMEBCRAR,Games Design and Production
Bachelor of Creative Arts majoring in Festivals,Program core,IMEDBCRAR,Immersive Media
Bachelor of Creative Arts majoring in Festivals,Program core,SCRPBCRAR,Screen Production
Bachelor of Exercise and Sport Science,Electives,BIOL1006,Human Anatomy 100
Bachelor of Exercise and Sport Science,Electives,BIOL1020,Physiology Essentials 100
Bachelor of Exercise and Sport Science,Electives,EDUC3050,Exercise Prescription and Delivery 1
Bachelor of Exercise and Sport Science,Electives,EDUC3051,Exercise Prescription and Delivery 2
Bachelor of Exercise and Sport Science,Electives,HBIO1000,Exercise Physiology 1
Bachelor of Exercise and Sport Science,Electives,HBIO2059,Exercise Physiology 2
Bachelor of Exercise and Sport Science,Electives,HBIO2061,Motor Control and Learning
Bachelor of Exercise and Sport Science,Electives,HLTH1003,Physical Activity and Health
Bachelor of Exercise and Sport Science,Electives,HLTH1011,"Foundations in Human Movement, Exercise and Sports Science"
Bachelor of Exercise and Sport Science,Electives,HLTH1016,Introduction to Evidence Based Practice and Research in Health Sciences
Bachelor of Exercise and Sport Science,Electives,HLTH1051,Functional Anatomy
Bachelor of Exercise and Sport Science,Electives,HLTH3005,"Health, Exercise and Sport Psychology"
Bachelor of Exercise and Sport Science,Electives,HLTH3011,Exercise and Sport Science Project Design
Bachelor of Exercise and Sport Science,Electives,HLTH3013,"Sociology of Health, Physical Activity and Sport"
Bachelor of Exercise and Sport Science,Electives,HUMV1001,Motor Development and Ageing
Bachelor of Exercise and Sport Science,Electives,HUMV2002,Biomechanics of Human Movement
Bachelor of Exercise and Sport Science,Electives,NUTR2004,Human Nutrition
Bachelor of Exercise and Sport Science,Electives,PSIO3002,Group and Team Leadership
Bachelor of Exercise and Sport Science,Standard study plans,BIOL1006,Human Anatomy 100
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1011,"Foundations in Human Movement, Exercise and Sports Science"
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1003,Physical Activity and Health
Bachelor of Exercise and Sport Science,Standard study plans,BIOL1020,Physiology Essentials 100
Bachelor of Exercise and Sport Science,Standard study plans,PSIO3002,Group and Team Leadership
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1051,Functional Anatomy
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1016,Introduction to Evidence Based Practice and Research in Health Sciences
Bachelor of Exercise and Sport Science,Standard study plans,HUMV1001,Motor Development and Ageing
Bachelor of Exercise and Sport Science,Standard study plans,EDUC3050,Exercise Prescription and Delivery 1
Bachelor of Exercise and Sport Science,Standard study plans,HBIO1000,Exercise Physiology 1
Bachelor of Exercise and Sport Science,Standard study plans,HBIO2061,Motor Control and Learning
Bachelor of Exercise and Sport Science,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Exercise and Sport Science,Standard study plans,EDUC3051,Exercise Prescription and Delivery 2
Bachelor of Exercise and Sport Science,Standard study plans,HBIO2059,Exercise Physiology 2
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3005,"Health, Exercise and Sport Psychology"
Bachelor of Exercise and Sport Science,Standard study plans,HUMV2002,Biomechanics of Human Movement
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3012,Professional Practice in Exercise Science
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3011,Exercise and Sport Science Project Design
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3013,"Sociology of Health, Physical Activity and Sport"
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3012,Professional Practice in Exercise Science
Bachelor of Exercise and Sport Science,Standard study plans,BIOL1006,Human Anatomy 100
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1011,"Foundations in Human Movement, Exercise and Sports Science"
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1003,Physical Activity and Health
Bachelor of Exercise and Sport Science,Standard study plans,BIOL1020,Physiology Essentials 100
Bachelor of Exercise and Sport Science,Standard study plans,PSIO3002,Group and Team Leadership
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1051,Functional Anatomy
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1016,Introduction to Evidence Based Practice and Research in Health Sciences
Bachelor of Exercise and Sport Science,Standard study plans,HUMV1001,Motor Development and Ageing
Bachelor of Exercise and Sport Science,Standard study plans,EDUC3050,Exercise Prescription and Delivery 1
Bachelor of Exercise and Sport Science,Standard study plans,HBIO1000,Exercise Physiology 1
Bachelor of Exercise and Sport Science,Standard study plans,HBIO2061,Motor Control and Learning
Bachelor of Exercise and Sport Science,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Exercise and Sport Science,Standard study plans,EDUC3051,Exercise Prescription and Delivery 2
Bachelor of Exercise and Sport Science,Standard study plans,HBIO2059,Exercise Physiology 2
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3005,"Health, Exercise and Sport Psychology"
Bachelor of Exercise and Sport Science,Standard study plans,HUMV2002,Biomechanics of Human Movement
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3012,Professional Practice in Exercise Science
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3011,Exercise and Sport Science Project Design
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3013,"Sociology of Health, Physical Activity and Sport"
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Program electives - Advanced Exercise and Sport Science,SOCI3003,Performance Analysis and Player Monitoring
Bachelor of Exercise and Sport Science,Program electives - Advanced Exercise and Sport Science,HLTH1056,Advanced Exercise Assessment and Reasoning
Bachelor of Exercise and Sport Science,Program electives - Advanced Exercise and Sport Science,HLTH3006,Anthropometry and Body Image
Bachelor of Exercise and Sport Science,Program electives - Advanced Exercise and Sport Science,HUMV3000,Sports Biomechanics
Bachelor of Exercise and Sport Science,Program electives - Advanced Exercise and Sport Science,HUMV3001,Human Movement Neuroscience
Bachelor of Exercise and Sport Science,Program electives - Advanced Exercise and Sport Science,HUMV3006,"UO Adapted Physical Activity, Exercise and Sport"
Bachelor of Exercise and Sport Science,Program electives - Advanced Exercise and Sport Science,PSIO3003,Applied Exercise Physiology
Bachelor of Exercise and Sport Science,Program electives - Health and Physical Education,HLTH1004,Fitness and Lifestyle Management
Bachelor of Exercise and Sport Science,Program electives - Health and Physical Education,HLTH1007,Principles of Teaching and Coaching
Bachelor of Exercise and Sport Science,Program electives - Health and Physical Education,HLTH2004,Health Risks and Relationship Education
Bachelor of Exercise and Sport Science,Program electives - Health and Physical Education,EDUC3021,Dance as Education and Recreation
Bachelor of Exercise and Sport Science,Program electives - Health and Physical Education,EDUC3022,"Game, Sports Theory, Practice and Participation"
Bachelor of Exercise and Sport Science,Program electives - Health and Physical Education,SPOR2005,Foundations of Outdoor Leadership
Bachelor of Exercise and Sport Science,Program electives - Health Promotion,HLTH1010,Introduction to Public Health
Bachelor of Exercise and Sport Science,Program electives - Health Promotion,HLTH1012,Health Systems and Services
Bachelor of Exercise and Sport Science,Program electives - Health Promotion,HLTH1013,Health Promotion Concepts
Bachelor of Exercise and Sport Science,Program electives - Health Promotion,HLTH2005,Designing and Managing Health Projects
Bachelor of Exercise and Sport Science,Program electives - Health Promotion,HLTH3008,Public Health and Wellbeing Practice
Bachelor of Exercise and Sport Science,Program electives - Nutrition,CHEM1005,Chemistry 100
Bachelor of Exercise and Sport Science,Program electives - Nutrition,BIOL2032,Physiology
Bachelor of Exercise and Sport Science,Program electives - Nutrition,HLTH3003,"Nutrition, Exercise and Weight Management"
Bachelor of Exercise and Sport Science,Program electives - Nutrition,HLTH3004,Sports Nutrition
Bachelor of Exercise and Sport Science,Program electives - Outdoor Education,INDG1003,"Aboriginal Health, Culture, Community, and Country"
Bachelor of Exercise and Sport Science,Program electives - Outdoor Education,HLTH3009,Leadership in Terrestrial Environments
Bachelor of Exercise and Sport Science,Program electives - Outdoor Education,HLTH3010,"Outdoor, Wilderness and Adventure Education"
Bachelor of Exercise and Sport Science,Program electives - Outdoor Education,SPOR2005,Foundations of Outdoor Leadership
Bachelor of Exercise and Sport Science,Program electives - Outdoor Education,SPOR3006,Leadership in Aquatic Environments
Bachelor of Exercise and Sport Science,Program electives - Outdoor Education,SPOR3009,Professional Practice in Outdoor Leadership
Bachelor of Exercise and Sport Science,Program electives - Rehabilitation Sciences,HLTH1008,Human Anatomy 101
Bachelor of Exercise and Sport Science,Program electives - Rehabilitation Sciences,HLTH1056,Advanced Exercise Assessment and Reasoning
Bachelor of Exercise and Sport Science,Program electives - Rehabilitation Sciences,BIOL2018,Human Anatomy 200
Bachelor of Exercise and Sport Science,Program electives - Rehabilitation Sciences,HLTH3004,Sports Nutrition
Bachelor of Exercise and Sport Science,Program electives - Rehabilitation Sciences,HLTH3006,Anthropometry and Body Image
Bachelor of Exercise and Sport Science,Program electives - Rehabilitation Sciences,HUMV3001,Human Movement Neuroscience
Bachelor of Exercise and Sport Science,Program electives - Rehabilitation Sciences,REHB3010,Pain Mechanisms and Management
Bachelor of Exercise and Sport Science,Program electives - Sports Coaching,HLTH1007,Principles of Teaching and Coaching
Bachelor of Exercise and Sport Science,Program electives - Sports Coaching,HLTH3004,Sports Nutrition
Bachelor of Exercise and Sport Science,Program electives - Sports Coaching,HLTH3006,Anthropometry and Body Image
Bachelor of Exercise and Sport Science,Program electives - Sports Coaching,SOCI3003,Performance Analysis and Player Monitoring
Bachelor of Exercise and Sport Science,Program electives,BUSI2013,Small Business for Professionals
Bachelor of Exercise and Sport Science,Program electives,HLTH3015,Cultural Experience in Health Science
Bachelor of Exercise and Sport Science,Program electives,EDUC4024,"Peers, Relationships and Health"
Bachelor of Exercise and Sport Science,Standard study plans,BIOL1006,Human Anatomy 100
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1011,"Foundations in Human Movement, Exercise and Sports Science"
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1003,Physical Activity and Health
Bachelor of Exercise and Sport Science,Standard study plans,BIOL1020,Physiology Essentials 100
Bachelor of Exercise and Sport Science,Standard study plans,PSIO3002,Group and Team Leadership
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1051,Functional Anatomy
Bachelor of Exercise and Sport Science,Standard study plans,HLTH1016,Introduction to Evidence Based Practice and Research in Health Sciences
Bachelor of Exercise and Sport Science,Standard study plans,HUMV1001,Motor Development and Ageing
Bachelor of Exercise and Sport Science,Standard study plans,EDUC3050,Exercise Prescription and Delivery 1
Bachelor of Exercise and Sport Science,Standard study plans,HBIO1000,Exercise Physiology 1
Bachelor of Exercise and Sport Science,Standard study plans,HBIO2061,Motor Control and Learning
Bachelor of Exercise and Sport Science,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Exercise and Sport Science,Standard study plans,EDUC3051,Exercise Prescription and Delivery 2
Bachelor of Exercise and Sport Science,Standard study plans,HBIO2059,Exercise Physiology 2
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3005,"Health, Exercise and Sport Psychology"
Bachelor of Exercise and Sport Science,Standard study plans,HUMV2002,Biomechanics of Human Movement
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3012,Professional Practice in Exercise Science
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3011,Exercise and Sport Science Project Design
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,HLTH3013,"Sociology of Health, Physical Activity and Sport"
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Exercise and Sport Science,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Common core,COREX001,An Ethically Rich Life
Bachelor of Human Movement majoring in Sport Coaching,Common core,COREX002,Fact or Fiction: Data for Everyone
Bachelor of Human Movement majoring in Sport Coaching,Common core,COREX003,Igniting Change: Ideas to Action
Bachelor of Human Movement majoring in Sport Coaching,Common core,COREX004,"Proppa Ways, Future Practice"
Bachelor of Human Movement majoring in Sport Coaching,Common core,COREX005,"Responsible AI: Bridging Ethics, Education and Industry"
Bachelor of Human Movement majoring in Sport Coaching,Common core,COREX006,"Ways of Being, Ways of Seeing"
Bachelor of Human Movement majoring in Sport Coaching,Program core,HBIO1000,Exercise Physiology 1
Bachelor of Human Movement majoring in Sport Coaching,Program core,HBIO1002,Human Anatomy and Physiology A
Bachelor of Human Movement majoring in Sport Coaching,Program core,HBIO1003,Human Anatomy and Physiology B
Bachelor of Human Movement majoring in Sport Coaching,Program core,HBIO2061,Motor Control and Learning
Bachelor of Human Movement majoring in Sport Coaching,Program core,HLTH1003,Physical Activity and Health
Bachelor of Human Movement majoring in Sport Coaching,Program core,HUMV1001,Motor Development and Ageing
Bachelor of Human Movement majoring in Sport Coaching,Program core,HUMV2002,Biomechanics of Human Movement
Bachelor of Human Movement majoring in Sport Coaching,Program core,PSIO3002,Group and Team Leadership
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO1002,Human Anatomy and Physiology A
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HLTH1003,Physical Activity and Health
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO1003,Human Anatomy and Physiology B
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV1001,Motor Development and Ageing
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR2004,Teaching and Coaching
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR2003,Active Lifestyles
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO1000,Exercise Physiology 1
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO2061,Motor Control and Learning
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,EDUC3008,Sport Practice
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV2002,Biomechanics of Human Movement
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO2059,Exercise Physiology 2
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV3900,Human Movement Practicum
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SOCI3003,Performance Analysis and Player Monitoring
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,PSIO3002,Group and Team Leadership
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,PSYC3000,Sport Psychology
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR3004,Sport Governance and Leadership
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO2059,Exercise Physiology 2
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR2003,Active Lifestyles
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR2004,Teaching and Coaching
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,EDUC3008,Sport Practice
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SOCI3003,Performance Analysis and Player Monitoring
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,PSYC3000,Sport Psychology
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR3004,Sport Governance and Leadership
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO1002,Human Anatomy and Physiology A
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HLTH1003,Physical Activity and Health
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO1003,Human Anatomy and Physiology B
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV1001,Motor Development and Ageing
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR2004,Teaching and Coaching
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR2003,Active Lifestyles
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO1000,Exercise Physiology 1
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO2061,Motor Control and Learning
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,EDUC3008,Sport Practice
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV2002,Biomechanics of Human Movement
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO2059,Exercise Physiology 2
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV3900,Human Movement Practicum
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SOCI3003,Performance Analysis and Player Monitoring
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,PSIO3002,Group and Team Leadership
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,PSYC3000,Sport Psychology
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR3004,Sport Governance and Leadership
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV3900,Human Movement Practicum
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO1002,Human Anatomy and Physiology A
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HLTH1003,Physical Activity and Health
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO1003,Human Anatomy and Physiology B
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV1001,Motor Development and Ageing
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR2004,Teaching and Coaching
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR2003,Active Lifestyles
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO1000,Exercise Physiology 1
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO2061,Motor Control and Learning
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,EDUC3008,Sport Practice
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV2002,Biomechanics of Human Movement
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO2059,Exercise Physiology 2
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV3900,Human Movement Practicum
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SOCI3003,Performance Analysis and Player Monitoring
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,PSIO3002,Group and Team Leadership
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,PSYC3000,Sport Psychology
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR3004,Sport Governance and Leadership
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Program electives: Secondary Health and Physical Education major,BIOL2065,Coastal Environments
Bachelor of Human Movement majoring in Sport Coaching,Program electives: Secondary Health and Physical Education major,SPOR3005,Leadership in Bush Environments
Bachelor of Human Movement majoring in Sport Coaching,Program electives: Secondary Health and Physical Education major,SPOR3006,Leadership in Aquatic Environments
Bachelor of Human Movement majoring in Sport Coaching,Program electives: Secondary Health and Physical Education major,SPOR3008,Outdoor Leadership for Country and Wellbeing
Bachelor of Human Movement majoring in Sport Coaching,Program electives: Secondary Health and Physical Education major,SPOR3009,Professional Practice in Outdoor Leadership
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO1002,Human Anatomy and Physiology A
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HLTH1003,Physical Activity and Health
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO1003,Human Anatomy and Physiology B
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV1001,Motor Development and Ageing
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR2004,Teaching and Coaching
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR2003,Active Lifestyles
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO1000,Exercise Physiology 1
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO2061,Motor Control and Learning
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,EDUC3008,Sport Practice
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV2002,Biomechanics of Human Movement
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HBIO2059,Exercise Physiology 2
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Core course
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,NUTR2004,Human Nutrition
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,HUMV3900,Human Movement Practicum
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SOCI3003,Performance Analysis and Player Monitoring
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,PSIO3002,Group and Team Leadership
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,PSYC3000,Sport Psychology
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,SPOR3004,Sport Governance and Leadership
Bachelor of Human Movement majoring in Sport Coaching,Standard study plans,-,Elective
